OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
AURA,2004-026A,2024-01-20T14:57:14.197536,14.58125721,.0001411,98.2357,326.6915,100.2494,259.8864,0,U,28376,999,3802,.4241E-3,.1908E-4,0
IRS-P5 (CARTOSAT-1),2005-017A,2024-01-20T17:26:56.468544,14.86202248,.000278,97.6380,70.1589,93.2731,266.8803,0,U,28649,999,1317,.29185E-3,.2512E-4,0
SINAH 1,2005-043D,2024-01-20T07:56:15.701856,14.62458157,.0015604,98.1742,145.4779,145.6990,214.5222,0,U,28893,999,97197,.19677E-3,.951E-5,0
EROS B,2006-014A,2024-01-20T18:26:58.989984,15.24548035,.0007304,97.3318,139.9555,359.2706,0.8520,0,U,29079,999,98503,.11527E-2,.2841E-3,0
RESURS-DK 1,2006-021A,2024-01-20T13:52:59.484000,15.06193013,.0007525,69.9361,82.5728,258.4797,101.5520,0,U,29228,999,96993,.2826E-3,.4052E-4,0
ARIRANG-2 (KOMPSAT-2),2006-031A,2024-01-20T19:50:55.538016,14.63372687,.0014415,97.8790,235.8022,342.4079,112.7555,0,U,29268,999,93304,.14173E-3,.688E-5,0
LAPAN-TUBSAT,2007-001A,2024-01-20T20:28:44.184288,14.83600140,.0013022,98.0500,354.6136,157.1753,203.0042,0,U,29709,999,92081,.16906E-3,.134E-4,0
CARTOSAT-2 (IRS-P7),2007-001B,2024-01-20T17:54:32.416992,15.95161545,.0033102,97.8774,189.8739,112.3578,248.1210,0,U,29710,999,92637,.77401E-3,.317129E-2,.41798E-4
HAIYANG-1B,2007-010A,2024-01-20T14:36:11.501280,14.30529471,.0012574,98.2949,29.4360,288.5749,71.4068,0,U,31113,999,87573,.11316E-3,.254E-5,0
COSMO-SKYMED 1,2007-023A,2024-01-20T17:56:54.158784,14.82174658,.0001298,97.8806,206.0818,96.6519,263.4842,0,U,31598,999,89920,.15626E-3,.1193E-4,0
TERRASAR-X,2007-026A,2024-01-20T10:38:03.193728,15.19147477,.0002003,97.4456,29.7151,82.9278,277.2184,0,U,31698,999,91981,.14995E-3,.3083E-4,0
WORLDVIEW-1 (WV-1),2007-041A,2024-01-20T08:19:34.892832,15.24643978,.0002787,97.3851,141.9316,166.4618,193.6694,0,U,32060,999,90904,.54847E-3,.13484E-3,0
YAOGAN 3,2007-055A,2024-01-20T19:13:20.473824,14.84116017,.000184,97.9034,47.5262,85.5438,274.5987,0,U,32289,999,87531,.43501E-3,.3579E-4,0
COSMO-SKYMED 2,2007-059A,2024-01-20T18:45:32.709312,14.82160996,.0001443,97.8804,206.1148,80.9687,279.1690,0,U,32376,999,87196,.61785E-4,.44E-5,0
RADARSAT-2,2007-061A,2024-01-20T18:19:39.249408,14.29983545,.0001172,98.5788,29.2639,90.1782,269.9534,0,U,32382,999,84052,.17253E-4,.1E-7,0
CARTOSAT-2A,2008-021A,2024-01-20T18:42:24.028128,14.78721562,.0013561,97.8887,82.3672,82.6006,277.6746,0,U,32783,999,84907,.21457E-3,.1526E-4,0
HUANJING 1A (HJ-1A),2008-041A,2024-01-20T18:47:15.181440,14.79165720,.0021629,97.6360,35.1859,132.6954,227.6085,0,U,33320,999,82841,.32165E-3,.2346E-4,0
HUANJING 1B (HJ-1B),2008-041B,2024-01-20T19:52:55.651296,14.79673761,.0038715,97.6338,39.7377,178.5554,181.5777,0,U,33321,999,82843,.23843E-3,.1762E-4,0
GEOEYE 1,2008-042A,2024-01-20T18:27:54.327456,14.64580535,.00058,98.0641,95.8799,261.1908,98.8638,0,U,33331,999,82159,.21523E-3,.1096E-4,0
THEOS,2008-049A,2024-01-20T18:36:01.495584,14.20020593,.0001077,98.6786,89.6979,88.5572,271.5728,0,U,33396,999,79331,.79739E-4,.126E-5,0
COSMO-SKYMED 3,2008-054A,2024-01-20T17:48:35.123616,14.95919996,.0016499,97.8799,216.3882,353.2679,6.8317,0,U,33412,999,82508,.50943E-3,.5659E-4,0
YAOGAN 4,2008-061A,2024-01-20T18:25:45.416064,14.79076964,.0016429,97.8697,315.6481,50.5208,309.7453,0,U,33446,999,81561,.33966E-3,.2468E-4,0
GOSAT (IBUKI),2009-002A,2024-01-20T06:42:29.554272,14.67566601,.0000892,98.0262,134.6959,78.4063,281.7242,0,U,33492,999,80255,-.33883E-3,-.1969E-4,0
YAOGAN 6,2009-021A,2024-01-20T20:07:38.494272,15.41753691,.0020272,97.1535,350.3722,8.1204,352.0367,0,U,34839,999,82055,.44594E-3,.18929E-3,0
DEIMOS-1,2009-041A,2024-01-20T18:46:35.284512,14.72951411,.0002477,97.6755,210.7056,117.2437,242.9024,0,U,35681,999,77746,.20873E-3,.1293E-4,0
DUBAISAT-1,2009-041B,2024-01-20T19:24:30.885984,14.70889468,.0011468,97.8814,161.5777,15.1541,345.0007,0,U,35682,999,77582,.35842E-3,.2148E-4,0
OCEANSAT-2,2009-051A,2024-01-20T18:54:45.254592,13.99421697,.0016794,98.2880,83.7726,191.5444,168.5339,0,U,35931,999,75646,-.31908E-4,-.84E-6,0
WORLDVIEW-2 (WV-2),2009-055A,2024-01-20T18:39:45.000288,14.37584770,.0001733,98.4295,96.5630,40.4476,319.6840,0,U,35946,999,74956,.1311E-3,.35E-5,0
SMOS,2009-059A,2024-01-20T11:29:50.901504,14.39780702,.0000961,98.4395,209.5769,78.7220,281.4076,0,U,36036,999,74701,.23656E-3,.698E-5,0
YAOGAN 7,2009-069A,2024-01-20T14:51:56.973888,14.75916678,.0025417,98.1274,255.8100,347.6753,12.3831,0,U,36110,999,75997,.17447E-3,.1151E-4,0
TANDEM-X,2010-030A,2024-01-20T10:38:03.080544,15.19147329,.0001995,97.4463,29.7147,97.0671,263.0790,0,U,36605,999,75323,.13943E-3,.2862E-4,0
CARTOSAT-2B,2010-035A,2024-01-20T17:57:54.339840,14.78668481,.0013219,97.8830,82.0820,153.9952,206.1926,0,U,36795,999,73011,.2045E-3,.145E-4,0
YAOGAN 10,2010-038A,2024-01-20T18:58:48.570816,14.82402675,.0001638,97.9576,38.7378,86.5340,16.9551,0,U,36834,999,72701,.186E-3,.1437E-4,0
COSMO-SKYMED 4,2010-060A,2024-01-20T19:03:47.251296,14.82156167,.0001496,97.8806,206.1276,83.6547,276.4836,0,U,37216,999,71451,.13632E-3,.1033E-4,0
RESOURCESAT-2,2011-015A,2024-01-20T19:17:18.930048,14.21681041,.0004488,98.5977,90.5704,173.1103,187.0137,0,U,37387,999,66190,.15642E-3,.301E-5,0
HAIYANG-2A,2011-043A,2024-01-20T15:37:51.863808,13.78765048,.0001506,99.3248,26.5790,98.5535,261.5787,0,U,37781,999,62586,.724E-4,.3E-6,0
RASAT,2011-044D,2024-01-20T19:51:36.833760,14.65986303,.0022742,98.0824,114.6823,92.7970,31.4621,0,U,37791,999,66440,.21803E-3,.115E-4,0
SRMSAT,2011-058D,2024-01-20T06:40:38.444736,14.11020356,.0011685,19.9738,337.3563,257.2596,246.2947,0,U,37841,999,63350,.19522E-3,.621E-5,0
YAOGAN 13,2011-072A,2024-01-20T20:25:30.014112,15.35482403,.0003316,97.7059,356.6850,116.3842,243.7742,0,U,37941,999,67365,.65895E-3,.22678E-3,0
PLEIADES 1A,2011-076F,2024-01-20T19:54:05.391648,14.58533741,.0001288,98.1790,97.5297,80.9611,31.1789,0,U,38012,999,64396,.17832E-3,.783E-5,0
ZIYUAN 1-02C (ZY 1-02C),2011-079A,2024-01-20T19:29:11.108832,14.36556316,.0007481,98.5178,90.9863,56.1614,54.1559,0,U,38038,999,63306,.29235E-3,.815E-5,0
ZIYUAN 3-1 (ZY 3-1),2012-001A,2024-01-20T18:50:14.911584,15.27173411,.0004122,97.2703,86.3150,323.1269,36.9686,0,U,38046,999,66826,.52742E-3,.13994E-3,0
ARIRANG-3 (KOMPSAT-3),2012-025B,2024-01-20T19:47:34.673568,14.62426037,.0010154,98.2459,327.1371,351.1690,8.9331,0,U,38338,999,62305,.26487E-3,.1293E-4,0
KANOPUS-V 1,2012-039A,2024-01-20T09:00:44.305056,15.38307352,.0002114,97.4888,314.5541,96.5534,263.5951,0,U,38707,999,63826,.88978E-3,.33617E-3,0
EXACTVIEW-1 (ADS-1B),2012-039C,2024-01-20T19:40:57.646560,14.24360550,.0011048,98.9569,109.9031,177.9527,182.1698,0,U,38709,999,59763,.14442E-3,.288E-5,0
SPOT 6,2012-047A,2024-01-20T18:06:21.735072,14.58529085,.000128,98.1643,89.6482,81.1971,278.9373,0,U,38755,999,60503,.18479E-3,.813E-5,0
PLEIADES 1B,2012-068A,2024-01-20T18:33:34.960320,14.58566392,.0001194,98.1740,97.3192,89.9411,270.1925,0,U,39019,999,59280,.17592E-3,.773E-5,0
GOKTURK 2,2012-073A,2024-01-20T17:51:58.987872,14.73595902,.0001021,97.7732,247.9835,63.1106,297.0207,0,U,39030,999,59507,.17844E-3,.1114E-4,0
LANDSAT 8,2013-008A,2024-01-20T19:27:29.596608,14.57123898,.0001049,98.2029,92.7798,83.1019,277.0299,0,U,39084,999,58180,.18054E-3,.768E-5,0
SARAL,2013-009A,2024-01-20T13:41:50.503488,14.32331613,.0002247,98.5461,207.7517,32.3933,327.7388,0,U,39086,999,56980,.12666E-3,.298E-5,0
GAOFEN-1,2013-018A,2024-01-20T18:46:40.460736,14.76511161,.0019629,98.0072,94.6110,209.7296,150.2799,0,U,39150,999,57866,.22051E-3,.1489E-4,0
VNREDSAT 1,2013-021B,2024-01-20T17:51:14.443488,14.63171608,.0001461,98.0171,91.9039,83.9562,276.1807,0,U,39160,999,57174,.25703E-3,.1277E-4,0
ARIRANG-5 (KOMPSAT-5),2013-042A,2024-01-20T18:57:33.967008,15.04529165,.0000955,97.6171,208.7621,102.8199,257.3134,0,U,39227,999,57184,.27068E-3,.3732E-4,0
SKYSAT-A,2013-066C,2024-01-20T03:50:39.320448,15.03677684,.0028093,97.5108,84.9055,92.0107,268.4336,0,U,39418,999,55594,.30806E-3,.4196E-4,0
DUBAISAT-2,2013-066D,2024-01-20T19:45:07.917120,14.98707492,.0013617,97.4060,33.0560,115.3291,244.9344,0,U,39419,999,55429,.4204E-3,.501E-4,0
GPM-CORE,2014-009C,2024-01-20T17:11:50.561952,15.44117038,.0012462,64.9895,9.9357,262.5269,97.4456,0,U,39574,999,56214,.27521E-3,.12467E-3,0
SENTINEL-1A,2014-016A,2024-01-20T19:56:03.024384,14.59198705,.0001265,98.1824,30.0572,90.0766,270.0579,0,U,39634,999,52195,.9084E-4,.382E-5,0
KAZEOSAT 1,2014-024A,2024-01-20T19:03:54.836352,14.42021361,.0000936,98.4102,99.5889,97.4336,262.6960,0,U,39731,999,51201,.1546E-3,.464E-5,0
ALOS-2,2014-029A,2024-01-20T18:59:33.718272,14.79480982,.0001436,97.9204,119.5710,100.5399,259.5975,0,U,39766,999,52173,.45593E-3,.3356E-4,0
KAZEOSAT 2,2014-033A,2024-01-20T19:37:14.284416,14.82215693,.0011717,97.6422,252.7193,341.7774,18.3018,0,U,40010,999,51869,.16082E-3,.1234E-4,0
HODOYOSHI-4,2014-033B,2024-01-20T17:59:26.968416,14.83533313,.0025003,97.5981,237.6862,331.4873,28.4973,0,U,40011,999,51835,.33727E-3,.274E-4,0
DEIMOS-2,2014-033D,2024-01-20T19:24:21.703392,14.87855547,.0001982,97.7008,271.8771,54.6098,305.5303,0,U,40013,999,51969,.34896E-3,.3139E-4,0
HODOYOSHI-3,2014-033F,2024-01-20T12:03:07.847424,14.80408819,.0035953,97.5953,214.1109,4.2486,355.9025,0,U,40015,999,51737,.31517E-3,.2384E-4,0
SPOT 7,2014-034A,2024-01-20T17:46:20.944416,14.59058672,.0001574,98.1788,89.9412,90.3617,269.7763,0,U,40053,999,50896,.22689E-3,.1021E-4,0
SKYSAT-B,2014-037D,2024-01-20T14:38:40.159392,14.83382783,.0004933,98.3422,285.8622,237.2666,122.8071,0,U,40072,999,51549,.29967E-3,.24E-4,0
WORLDVIEW-3 (WV-3),2014-048A,2024-01-20T18:40:45.812928,14.84962080,.0001779,97.8443,96.2445,223.4571,136.6503,0,U,40115,999,51157,.22487E-3,.1863E-4,0
GAOFEN-2,2014-049A,2024-01-20T19:32:15.927072,14.80782841,.0004788,97.6857,77.8365,198.1263,161.9780,0,U,40118,999,50927,.27737E-3,.2088E-4,0
YAOGAN 21,2014-053A,2024-01-20T19:29:30.930720,15.23703630,.0012973,97.2768,83.5816,348.4716,11.6223,0,U,40143,999,52122,.49945E-3,.11958E-3,0
YAOGAN 22,2014-063A,2024-01-20T18:39:52.759008,13.15472526,.0006315,100.6383,151.8656,14.5043,345.6249,0,U,40275,999,44431,.14006E-3,.7E-7,0
ASNARO,2014-070A,2024-01-20T22:06:00.277056,15.19295652,.0003434,97.4244,105.0842,39.1917,320.9566,0,U,40298,999,51065,.81205E-3,.17099E-3,0
HODOYOSHI-1,2014-070B,2024-01-20T18:41:39.919200,15.40607492,.0008061,97.1652,83.3636,206.4018,153.6819,0,U,40299,999,51222,.51298E-3,.2085E-3,0
YAOGAN 23,2014-071A,2024-01-20T19:14:03.113952,15.39206600,.00023,97.6783,357.3380,99.1942,260.9563,0,U,40305,999,50949,.79675E-3,.30976E-3,0
YAOGAN 24,2014-072A,2024-01-20T19:39:42.475104,14.76166220,.0013299,98.0360,146.0080,195.6794,164.4005,0,U,40310,999,49415,.2838E-3,.1912E-4,0
CBERS 4,2014-079A,2024-01-20T18:59:14.451936,14.35477286,.0001794,98.4199,92.8722,78.7296,281.4092,0,U,40336,999,47795,.11311E-3,.282E-5,0
RESURS P2,2014-087A,2024-01-20T18:56:44.786400,15.51089453,.0008141,97.1645,107.3280,122.2247,237.9796,0,U,40360,999,50800,.37427E-3,.21761E-3,0
YAOGAN-26,2014-088A,2024-01-20T19:20:12.287328,15.23747663,.00056,97.0701,50.0931,166.4289,193.7101,0,U,40362,999,50470,.62013E-3,.14864E-3,0
SMAP,2015-003A,2024-01-20T13:59:59.417376,14.63351612,.0001404,98.1291,29.0687,97.2956,262.8406,0,U,40376,999,47912,.23539E-3,.1169E-4,0
KOMPSAT-3A,2015-014A,2024-01-20T19:33:47.551680,15.18687093,.0005372,97.5968,329.7355,88.5841,271.6009,0,U,40536,999,48716,.51401E-3,.106E-3,0
SENTINEL-2A,2015-028A,2024-01-20T18:44:25.027008,14.30808874,.000093,98.5744,97.1527,94.3240,265.8049,0,U,40697,999,44812,.1356E-3,.312E-5,0
GAOFEN-8,2015-030A,2024-01-20T18:22:33.026592,15.24002302,.0003745,97.6330,172.6342,125.8910,234.2675,0,U,40701,999,47704,.76527E-3,.18496E-3,0
CARBONITE 1 (CBNT-1),2015-032D,2024-01-20T17:46:24.819456,14.77616852,.0014616,97.6686,228.0594,289.6043,70.3590,0,U,40718,999,45933,.46357E-3,.3272E-4,0
YAOGAN-27,2015-040A,2024-01-20T19:36:58.516416,13.16007465,.0008993,100.0854,36.5615,82.3302,277.8833,0,U,40878,999,40363,.14482E-3,.13E-6,0
GAOFEN-9 01,2015-047A,2024-01-20T18:35:26.042208,14.79133258,.0031246,97.7539,80.9107,129.3319,231.0669,0,U,40894,999,45015,.50313E-3,.3709E-4,0
LAPAN-A2,2015-052B,2024-01-06T06:55:32.433312,14.77555377,.0013541,6.0004,76.3799,291.8204,68.0484,0,U,40931,999,44732,.84248E-4,.1263E-4,0
YAOGAN-28,2015-064A,2024-01-20T18:25:32.958912,15.23892400,.0006171,97.1872,177.0487,358.7130,1.4091,0,U,41026,999,45688,.52815E-3,.127E-3,0
YAOGAN-29,2015-069A,2024-01-20T19:15:23.279328,14.81458486,.0002451,98.0610,34.3218,36.5291,323.6088,0,U,41038,999,44049,.13547E-3,.1007E-4,0
KENT RIDGE 1,2015-077B,2024-01-20T19:43:33.929472,15.13666119,.0010194,14.9806,274.5030,167.5909,192.4663,0,U,41167,999,44749,.25711E-3,.546E-4,0
TELEOS-1,2015-077D,2024-01-20T14:07:07.166496,15.24755458,.0007478,14.9794,205.8212,295.8023,64.1528,0,U,41169,999,44809,.63631E-3,.17101E-3,0
GAOFEN-4,2015-083A,2024-01-20T12:19:42.720960,1.00267591,.0002153,0.1453,86.5495,148.7635,174.6410,0,U,41194,999,2971,0,-.33E-5,0
JASON-3,2016-002A,2024-01-20T18:23:48.343200,12.80928845,.0007564,66.0407,159.6070,272.4488,87.5661,0,U,41240,999,37463,.12141E-3,-.33E-6,0
SENTINEL-3A,2016-011A,2024-01-20T18:28:15.429792,14.26740194,.0001104,98.6274,89.6941,111.2443,248.8856,0,U,41335,999,41280,.12566E-3,.26E-5,0
ZIYUAN 3-2 (ZY 3-2),2016-033A,2024-01-20T18:24:13.699008,15.21333333,.0004135,97.4728,97.4636,344.2594,15.8513,0,U,41556,999,42443,.51467E-3,.11465E-3,0
CARTOSAT-2C,2016-040A,2024-01-20T18:20:45.543264,15.19220269,.0012744,97.4091,82.2983,317.3073,42.7171,0,U,41599,999,42034,.37661E-3,.7882E-4,0
SKYSAT-C1,2016-040C,2024-01-20T04:24:20.286432,15.30638614,.0006342,97.0862,87.7201,88.5663,271.6305,0,U,41601,999,42336,.47854E-3,.1412E-3,0
LAPAN-A3,2016-040E,2024-01-20T18:37:01.071840,15.23923305,.0010433,97.1522,41.2826,267.3812,92.6231,0,U,41603,999,42061,.17336E-3,.4127E-4,0
BIROS,2016-040F,2024-01-20T14:50:27.117024,15.34014797,.0008383,97.1417,53.6605,211.9189,148.1547,0,U,41604,999,42137,.43425E-3,.14241E-3,0
GAOFEN-3,2016-049A,2024-01-20T19:51:50.924736,14.42249306,.0001214,98.4069,30.6674,65.4192,294.7124,0,U,41727,999,39203,.74585E-4,.202E-5,0
SKYSAT-C4,2016-058B,2024-01-20T14:18:44.410176,15.33689889,.0002969,97.0361,75.3404,121.6872,238.4662,0,U,41771,999,41043,.41355E-3,.13408E-3,0
SKYSAT-C5,2016-058C,2024-01-20T03:19:22.584576,15.37730744,.0003401,97.1843,78.8276,49.6252,310.5290,0,U,41772,999,40878,.49336E-3,.18227E-3,0
SKYSAT-C2,2016-058D,2024-01-20T14:29:57.260544,15.30323145,.0003963,97.0381,74.9198,135.7534,224.4025,0,U,41773,999,41039,.44132E-3,.12884E-3,0
SKYSAT-C3,2016-058E,2024-01-20T11:05:18.148704,15.40462699,.000395,97.0375,80.1155,239.1896,120.8963,0,U,41774,999,41073,.50209E-3,.20292E-3,0
ALSAT 1B,2016-059C,2024-01-20T18:07:07.845024,14.70724887,.0010035,97.8368,54.9645,158.2562,201.9073,0,U,41785,999,39138,.13711E-3,.789E-5,0
PATHFINDER 1,2016-059E,2024-01-20T14:52:52.154112,14.65072567,.0030945,97.8459,49.6186,121.2372,239.1870,0,U,41787,999,39094,.24708E-3,.1289E-4,0
SCATSAT 1,2016-059H,2024-01-20T13:46:32.904480,14.51425397,.0004309,98.2433,65.6640,192.0064,168.1029,0,U,41790,999,38749,.14859E-3,.549E-5,0
GOKTURK 1A,2016-073A,2024-01-20T19:14:37.257504,14.62831500,.0001327,98.1170,276.9289,85.5565,274.5788,0,U,41875,999,38041,.21253E-3,.1039E-4,0
RESOURCESAT-2A,2016-074A,2024-01-20T18:53:10.020192,14.21661116,.0001981,98.6622,97.1579,93.9743,266.1660,0,U,41877,999,36950,.16311E-3,.315E-5,0
CARTOSAT-2D,2017-008A,2024-01-20T19:08:48.757056,15.19246621,.000641,97.4495,82.3695,82.2880,277.9082,0,U,41948,999,38421,.37283E-3,.7795E-4,0
SENTINEL-2B,2017-013A,2024-01-20T19:34:53.245920,14.30817775,.00011,98.5718,97.1998,100.2659,259.8648,0,U,42063,999,35904,.12281E-3,.278E-5,0
ZHUHAI-1 02 (CAS-4B),2017-034B,2024-01-20T19:00:52.844256,15.22731572,.0009713,43.0147,341.5636,82.3460,277.8493,0,U,42759,999,36474,.69823E-3,.16413E-3,0
NUSAT-3 (MILANESAT),2017-034C,2024-01-20T19:20:43.990080,15.24812878,.001232,43.0132,330.2115,103.1133,257.1094,0,U,42760,999,36489,.79717E-3,.20013E-3,0
ZHUHAI-1 01 (CAS-4A),2017-034D,2024-01-20T19:18:19.658880,15.22796157,.0010612,43.0133,339.9569,84.2811,275.9249,0,U,42761,999,36475,.70568E-3,.16627E-3,0
CARTOSAT-2E,2017-036C,2024-01-20T17:56:55.851360,15.19203457,.0006346,97.4619,82.1829,136.6249,223.5485,0,U,42767,999,36477,.34551E-3,.7209E-4,0
FORMOSAT-5,2017-049A,2024-01-20T13:50:38.521536,14.50810306,.0009516,98.3049,100.3805,264.8773,95.1335,0,U,42920,999,33927,.14789E-3,.538E-5,0
SENTINEL-5P,2017-064A,2024-01-20T11:07:43.474368,14.19552737,.0001543,98.7273,321.9205,94.1135,266.0218,0,U,42969,999,32489,.11067E-3,.19E-5,0
SKYSAT-C11,2017-068A,2024-01-20T07:05:19.262112,15.33767632,.0005215,97.3402,146.7967,105.2234,254.9585,0,U,42987,999,34778,.54892E-3,.17875E-3,0
SKYSAT-C10,2017-068B,2024-01-20T07:18:23.651424,15.31159625,.0004636,97.3471,147.5532,220.3095,139.7803,0,U,42988,999,34781,.55135E-3,.16541E-3,0
SKYSAT-C9,2017-068C,2024-01-20T07:39:42.837120,15.32171623,.0022703,97.3407,145.8324,125.5996,234.7365,0,U,42989,999,34798,.54717E-3,.17073E-3,0
SKYSAT-C8,2017-068D,2024-01-20T08:34:20.669952,15.30454761,.0004267,97.3498,147.3876,68.8647,291.3050,0,U,42990,999,34779,.54358E-3,.15953E-3,0
SKYSAT-C7,2017-068E,2024-01-20T07:09:14.721984,15.30801335,.0003709,97.3498,147.6433,135.7119,224.4419,0,U,42991,999,34780,.55655E-3,.16512E-3,0
SKYSAT-C6,2017-068F,2024-01-20T07:49:00.384960,15.30700720,.0006706,97.3525,148.6150,74.1406,286.0574,0,U,42992,999,34784,.52892E-3,.15645E-3,0
CARTOSAT-2F,2018-004A,2024-01-20T18:44:37.116960,15.19218982,.0002309,97.4551,82.4637,129.5185,230.6254,0,U,43111,999,33396,.38847E-3,.8116E-4,0
GAOFEN-1 02,2018-031A,2024-01-20T18:26:17.446272,14.76547320,.0002809,97.8403,92.7524,304.5407,55.5538,0,U,43259,999,31307,.26484E-3,.1797E-4,0
GAOFEN-1 03,2018-031B,2024-01-20T19:32:36.758112,14.76556591,.0005244,97.8398,92.7281,19.7548,340.3864,0,U,43260,999,31307,.26605E-3,.1807E-4,0
GAOFEN-1 04,2018-031D,2024-01-20T10:49:24.082752,14.76543858,.0003629,97.8407,92.4661,347.2931,12.8187,0,U,43262,999,31301,.12498E-3,.822E-5,0
SENTINEL-3B,2018-039A,2024-01-20T07:43:18.333408,14.26730871,.0000876,98.6324,89.3145,69.4576,290.6699,0,U,43437,999,29880,.13218E-3,.276E-5,0
GAOFEN-5 01,2018-043A,2024-01-20T10:55:51.672288,14.58828826,.0000815,98.3378,330.1377,322.5895,37.5247,0,U,43461,999,30348,.23913E-3,.1071E-4,0
GAOFEN-6,2018-048A,2024-01-20T18:15:14.774688,14.76525022,.001143,97.8799,98.9008,129.1987,231.0240,0,U,43484,999,30376,.24392E-3,.1652E-4,0
GAOFEN-11 01,2018-063A,2024-01-20T20:13:04.442592,15.27081960,.0007153,97.2541,90.7606,277.6933,82.3494,0,U,43585,999,30509,.40668E-3,.10745E-3,0
ICESAT-2,2018-070A,2024-01-20T19:42:54.606240,15.28260457,.0001428,91.9942,54.7823,273.8163,86.2923,0,U,43613,999,29831,.2082E-3,.573E-4,0
HYSIS,2018-096A,2024-01-20T19:04:03.187776,14.78664405,.0003176,97.8873,87.8753,90.7709,269.3866,0,U,43719,999,27761,.3119E-3,.2235E-4,0
KAZSTSAT,2018-099AB,2024-01-20T02:27:36.375840,14.95790089,.0009102,97.5519,76.6637,117.1230,243.0920,0,U,43783,999,27969,.26122E-3,.2861E-4,0
SAUDISAT 5A,2018-102A,2024-01-20T18:16:22.558080,15.14005888,.0012244,97.4298,90.0260,340.2953,19.7804,0,U,43831,999,28212,.30961E-3,.5567E-4,0
SAUDISAT 5B,2018-102C,2024-01-20T19:03:09.437472,15.14583153,.0013134,97.4341,91.6547,344.3773,15.7052,0,U,43833,999,28220,.36761E-3,.6734E-4,0
GAOFEN-10R,2019-066A,2024-01-20T20:32:03.378624,14.82522773,.000106,97.9508,323.4505,202.3334,157.7833,0,U,44622,999,23223,.4271E-3,.3379E-4,0
CARTOSAT-3,2019-081A,2024-01-20T18:42:15.124608,15.19122438,.0011907,97.5573,78.7663,342.7563,17.3265,0,U,44804,999,23005,.32059E-3,.6675E-4,0
GAOFEN-12 01,2019-082A,2024-01-20T18:21:27.259776,14.81026155,.0001629,97.8314,38.3445,91.0693,269.0707,0,U,44819,999,22410,.13679E-3,.1009E-4,0
CSG-1,2019-092A,2024-01-20T17:44:46.774464,14.82151771,.0001556,97.8806,206.0735,77.1180,283.0207,0,U,44873,999,22135,.16744E-3,.1281E-4,0
NUSAT-6 (HYPATIA),2020-061A,2024-01-20T18:14:09.176352,15.47266800,.0004429,97.2539,93.5631,136.8283,223.3315,0,U,46272,999,18843,.81776E-3,.41751E-3,0
NEMO-HD,2020-061F,2024-01-20T18:17:41.436960,15.23672787,.000083,97.3204,87.0491,26.7925,333.3355,0,U,46277,999,18732,.32241E-3,.7666E-4,0
